date,HHA11AS001XQ01,HHA31AS001XQ01,HHA51AS001XQ01,HHA71AS001XQ01,HHA81AS001XQ01,HNA00AA001AXQ01,HNA00AA002AXQ01,LAF14CG101XQ01,LAF31CG101XQ01,LAF33CG101XQ01
2016/3/1 22:52,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:53,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:54,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:55,80,80,80,80,80,100,70,2.59463,0.824176,0.213675
2016/3/1 22:56,80,80,80,80,80,100,70,2.59463,0.824176,0.152625
2016/3/1 22:57,80,80,80,80,80,100,100,2.59463,0.824176,0.152625
2016/3/1 22:58,80,80,80,80,80,100,100,2.59463,0.824176,0.152625
2016/3/1 22:59,80,80,80,80,80,100,100,2.59463,0.824176,0.152625
2016/3/1 23:00,80,80,80,80,80,100,100,2.59463,0.824176,0.213675
2016/3/1 23:01,80,80,80,80,80,100,100,2.59463,0.824176,0.152625
2016/3/1 23:02,80,80,80,80,80,100,100,2.59463,0.824176,0.152625
2016/3/1 23:03,80,80,80,80,80,100,100,2.59463,0.824176,0.213675
2016/3/1 23:04,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:05,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:06,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:07,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:08,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:09,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:10,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:11,85,85,85,85,85,100,100,2.59463,0.824176,0.152625
2016/3/1 23:12,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:13,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:14,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:15,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:16,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:17,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 23:18,85,85,85,85,85,100,70,2.59463,0.824176,0.213675
2016/3/1 23:19,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:20,85,85,85,85,85,100,70,2.59463,0.824176,0.152625
2016/3/1 23:21,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:22,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:23,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:24,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:25,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:26,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:27,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:28,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:29,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:30,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:31,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:32,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:33,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:34,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:35,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:36,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:37,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:38,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:39,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:40,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:41,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:42,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:43,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:44,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:45,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:46,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:47,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:48,85,85,85,85,85,100,66,2.59463,0.824176,0.213675
2016/3/1 23:49,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:50,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:51,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:52,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:53,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:54,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:55,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:56,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:57,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:58,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
2016/3/1 23:59,85,85,85,85,85,100,66,2.59463,0.824176,0.152625
